id,adresse IP,site,temps passé
32300,106.187.214.68,Instagram,408.2
32301,106.187.214.68,TikTok,246.7
32302,106.187.214.68,WhatsApp,382.7
32303,106.187.214.68,QQ,50.1
32304,106.187.214.68,Snapchat,302.3
32305,151.149.108.71,Twitch,84.6
32306,151.149.108.71,YouTube,580.0
32307,118.85.251.40,TikTok,244.4
32308,118.85.251.40,QQ,45.0
32309,118.85.251.40,LinkedIn,234.1
32310,118.85.251.40,YouTube,206.1
32311,118.85.251.40,Facebook Messenger,152.1
32312,118.85.251.40,X,163.3
32313,85.87.74.249,Facebook,120.7
32314,96.221.144.229,X,177.5
32315,96.221.144.229,Facebook,183.7
32316,96.221.144.229,WeChat,128.1
32317,96.221.144.229,Pinterest,117.6
32318,166.104.221.18,LinkedIn,132.1
32319,166.104.221.18,YouTube,405.3
32320,166.104.221.18,Facebook,151.1
32321,166.104.221.18,Instagram,269.2
32322,166.104.221.18,WeChat,107.4
32323,166.104.221.18,X,99.9
32324,33.116.116.95,Snapchat,198.9
32325,33.116.116.95,Instagram,244.7
32326,78.55.18.79,QQ,53.0
32327,78.55.18.79,X,168.0
32328,78.55.18.79,WeChat,52.9
32329,78.55.18.79,Twitch,149.8
32330,78.55.18.79,Pinterest,161.4
32331,78.55.18.79,YouTube,544.9
32332,78.55.18.79,WhatsApp,312.7
32333,36.72.73.254,TikTok,444.0
32334,36.72.73.254,Twitch,85.2
32335,36.72.73.254,Snapchat,244.0
32336,36.72.73.254,X,170.1
32337,11.180.90.7,Instagram,195.3
32338,11.180.90.7,WeChat,108.8
32339,11.180.90.7,TikTok,419.1
32340,11.180.90.7,Snapchat,305.2
32341,174.146.27.117,Twitch,95.2
32342,174.146.27.117,Facebook Messenger,112.2
32343,18.169.138.212,Instagram,261.4
32344,224.142.177.169,WhatsApp,383.5
32345,80.229.192.29,LinkedIn,191.8
32346,80.229.192.29,QQ,51.6
32347,80.229.192.29,WeChat,147.9
32348,80.229.192.29,X,173.3
32349,80.229.192.29,Facebook Messenger,170.2
32350,80.229.192.29,WhatsApp,339.9
32351,210.64.235.88,Twitch,128.8
32352,210.64.235.88,WhatsApp,337.9
32353,210.64.235.88,Instagram,302.7
32354,210.64.235.88,YouTube,337.4
32355,210.64.235.88,Facebook Messenger,169.2
32356,210.64.235.88,X,71.7
32357,123.9.166.245,Facebook,119.9
32358,123.9.166.245,WeChat,76.3
32359,123.9.166.245,X,157.8
32360,123.9.166.245,Twitch,140.8
32361,123.9.166.245,LinkedIn,136.0
32362,123.9.166.245,QQ,51.7
32363,43.203.36.55,TikTok,275.6
32364,43.203.36.55,Instagram,279.3
32365,43.203.36.55,Twitch,110.8
32366,43.203.36.55,WhatsApp,378.4
32367,43.203.36.55,WeChat,65.2
32368,251.166.118.157,Pinterest,67.3
32369,251.166.118.157,YouTube,585.7
32370,251.166.118.157,WhatsApp,385.3
32371,251.166.118.157,LinkedIn,112.9
32372,251.166.118.157,Facebook Messenger,140.9
32373,198.241.93.85,LinkedIn,112.3
32374,198.241.93.85,TikTok,270.7
32375,198.241.93.85,QQ,67.3
32376,198.241.93.85,WeChat,92.9
32377,198.241.93.85,X,150.4
32378,252.12.110.196,X,175.5
32379,217.134.103.135,TikTok,427.1
32380,217.134.103.135,WhatsApp,311.3
32381,100.213.233.67,Instagram,332.4
32382,100.213.233.67,WhatsApp,148.3
32383,67.248.28.22,Twitch,102.8
32384,67.248.28.22,Instagram,244.3
32385,127.59.153.34,Snapchat,235.5
32386,127.59.153.34,Instagram,181.9
32387,127.59.153.34,TikTok,369.5
32388,240.144.147.112,LinkedIn,151.7
32389,240.144.147.112,X,92.1
32390,240.144.147.112,Twitch,62.9
32391,240.144.147.112,Instagram,320.6
32392,240.144.147.112,QQ,64.4
32393,219.210.121.218,Pinterest,123.0
32394,219.210.121.218,Snapchat,219.4
32395,219.210.121.218,Facebook Messenger,118.6
32396,219.210.121.218,TikTok,324.4
32397,219.210.121.218,X,149.5
32398,219.210.121.218,Twitch,120.4
32399,54.207.175.117,LinkedIn,125.3
32400,54.207.175.117,Snapchat,261.6
32401,2.214.108.49,Pinterest,119.4
32402,2.214.108.49,Facebook,174.3
32403,2.214.108.49,Facebook Messenger,166.6
32404,2.214.108.49,YouTube,590.8
32405,2.214.108.49,LinkedIn,255.2
32406,2.214.108.49,X,147.4
32407,2.214.108.49,WhatsApp,306.5
32408,2.214.108.49,Instagram,120.2
32409,164.155.150.65,Twitch,61.5
32410,164.155.150.65,LinkedIn,119.7
32411,164.155.150.65,TikTok,363.3
32412,164.155.150.65,Facebook Messenger,125.1
32413,164.155.150.65,Facebook,167.0
32414,164.155.150.65,Pinterest,54.8
32415,164.155.150.65,YouTube,493.7
32416,164.155.150.65,WhatsApp,251.5
32417,19.64.13.24,Instagram,325.6
32418,19.64.13.24,YouTube,409.5
32419,19.64.13.24,X,202.2
32420,19.64.13.24,Facebook Messenger,218.2
32421,19.64.13.24,WeChat,35.8
32422,19.64.13.24,Twitch,146.7
32423,19.64.13.24,TikTok,377.3
32424,64.247.37.178,TikTok,287.7
32425,64.247.37.178,WeChat,72.8
32426,64.247.37.178,Snapchat,83.6
32427,64.247.37.178,Instagram,187.3
32428,64.247.37.178,Facebook Messenger,221.0
32429,64.247.37.178,Facebook,84.8
32430,64.247.37.178,Twitch,105.2
32431,64.247.37.178,LinkedIn,139.5
32432,73.115.124.133,TikTok,250.9
32433,73.115.124.133,X,139.8
32434,73.115.124.133,Snapchat,334.3
32435,73.115.124.133,QQ,38.0
32436,73.115.124.133,Twitch,115.9
32437,73.115.124.133,LinkedIn,118.2
32438,73.115.124.133,Facebook,90.7
32439,0.213.212.94,Facebook,84.0
32440,0.213.212.94,Facebook Messenger,115.1
32441,0.213.212.94,Instagram,419.3
32442,0.213.212.94,Snapchat,188.3
32443,196.194.4.33,X,89.9
32444,196.194.4.33,WhatsApp,301.9
32445,196.194.4.33,Snapchat,348.2
32446,196.194.4.33,WeChat,168.1
32447,66.43.217.221,Facebook Messenger,158.2
32448,66.43.217.221,Pinterest,183.2
32449,190.148.123.119,QQ,54.0
32450,190.148.123.119,Facebook Messenger,120.1
32451,190.148.123.119,TikTok,361.8
32452,190.148.123.119,Facebook,48.9
32453,190.148.123.119,Snapchat,230.8
32454,190.148.123.119,Twitch,82.9
32455,190.148.123.119,YouTube,308.1
32456,176.161.56.101,LinkedIn,182.5
32457,176.161.56.101,Snapchat,200.9
32458,176.161.56.101,WeChat,70.9
32459,176.161.56.101,Facebook Messenger,150.6
32460,176.161.56.101,QQ,44.3
32461,176.161.56.101,YouTube,659.0
32462,176.161.56.101,Twitch,90.6
32463,189.167.231.106,WhatsApp,407.5
32464,189.167.231.106,Facebook Messenger,174.1
32465,189.167.231.106,Pinterest,90.3
32466,189.167.231.106,TikTok,208.1
32467,189.167.231.106,Snapchat,216.8
32468,189.167.231.106,LinkedIn,151.5
32469,189.167.231.106,Facebook,116.9
32470,234.49.15.110,Facebook Messenger,194.5
32471,234.49.15.110,WhatsApp,166.5
32472,134.243.156.190,Instagram,198.8
32473,134.243.156.190,QQ,44.1
32474,134.243.156.190,Facebook,156.8
32475,239.222.98.52,Pinterest,92.1
32476,239.222.98.52,Instagram,439.9
32477,239.222.98.52,WhatsApp,238.6
32478,239.222.98.52,YouTube,526.2
32479,239.222.98.52,LinkedIn,112.3
32480,239.222.98.52,X,150.8
32481,239.222.98.52,WeChat,88.0
32482,239.222.98.52,Snapchat,186.3
32483,162.25.60.60,Pinterest,84.2
32484,162.25.60.60,LinkedIn,180.4
32485,162.25.60.60,WhatsApp,296.0
32486,162.25.60.60,TikTok,311.9
32487,162.25.60.60,YouTube,547.5
32488,162.25.60.60,Facebook,171.6
32489,162.25.60.60,Instagram,394.6
32490,162.25.60.60,WeChat,77.4
32491,169.113.100.194,X,158.5
32492,169.113.100.194,Instagram,260.0
32493,169.113.100.194,Pinterest,112.3
32494,169.113.100.194,Twitch,101.1
32495,169.113.100.194,TikTok,370.7
32496,169.113.100.194,LinkedIn,69.2
32497,169.113.100.194,Snapchat,208.7
32498,41.69.115.186,LinkedIn,175.9
32499,41.69.115.186,YouTube,518.3
32500,202.213.188.158,Pinterest,96.7
32501,202.213.188.158,Twitch,67.9
32502,202.213.188.158,LinkedIn,128.4
32503,202.213.188.158,Facebook,128.0
32504,202.213.188.158,X,165.1
32505,202.213.188.158,WhatsApp,237.3
32506,202.213.188.158,Instagram,137.5
32507,202.213.188.158,TikTok,270.4
32508,133.148.18.4,Snapchat,341.0
32509,170.94.207.132,Facebook Messenger,173.9
32510,170.94.207.132,LinkedIn,153.2
32511,170.94.207.132,Pinterest,116.5
32512,170.94.207.132,YouTube,404.0
32513,170.94.207.132,QQ,46.2
32514,242.89.102.18,QQ,43.3
32515,242.89.102.18,WeChat,80.9
32516,242.89.102.18,X,185.2
32517,242.89.102.18,Facebook,192.1
32518,127.130.224.254,Twitch,109.5
32519,127.130.224.254,YouTube,569.9
32520,127.130.224.254,Instagram,190.0
32521,127.130.224.254,WhatsApp,286.7
32522,127.130.224.254,Snapchat,211.0
32523,127.130.224.254,Pinterest,94.0
32524,101.73.144.104,Facebook,83.4
32525,101.73.144.104,LinkedIn,203.5
32526,80.91.74.160,X,210.2
32527,80.91.74.160,TikTok,262.6
32528,80.91.74.160,Facebook Messenger,159.0
32529,80.91.74.160,Twitch,114.0
32530,80.91.74.160,LinkedIn,137.8
32531,80.91.74.160,QQ,36.8
32532,80.91.74.160,Facebook,201.1
32533,106.174.161.93,TikTok,374.1
32534,106.174.161.93,Facebook,167.1
32535,106.174.161.93,Facebook Messenger,120.2
32536,106.174.161.93,LinkedIn,114.9
32537,57.97.108.53,X,72.4
32538,57.97.108.53,Snapchat,305.6
32539,57.97.108.53,QQ,51.1
32540,57.97.108.53,Facebook Messenger,138.9
32541,57.97.108.53,Twitch,111.2
32542,90.120.126.27,QQ,49.2
32543,90.120.126.27,TikTok,291.7
32544,90.120.126.27,WhatsApp,260.8
32545,73.187.209.150,TikTok,318.9
32546,73.187.209.150,WhatsApp,215.5
32547,37.139.233.144,Pinterest,95.8
32548,37.139.233.144,WeChat,100.9
32549,37.139.233.144,YouTube,707.6
32550,37.139.233.144,WhatsApp,401.0
32551,37.139.233.144,Twitch,153.0
32552,182.12.151.89,Facebook,153.5
32553,182.12.151.89,Instagram,197.6
32554,182.12.151.89,Pinterest,121.0
32555,151.165.79.37,Facebook Messenger,97.1
32556,151.165.79.37,QQ,59.2
32557,59.119.48.66,Twitch,116.2
32558,59.119.48.66,X,172.3
32559,59.119.48.66,QQ,28.8
32560,59.119.48.66,Facebook Messenger,128.6
32561,59.119.48.66,YouTube,505.1
32562,59.119.48.66,WhatsApp,248.4
32563,246.92.38.23,QQ,79.2
32564,246.92.38.23,Twitch,102.4
32565,246.92.38.23,TikTok,349.3
32566,246.92.38.23,Instagram,190.5
32567,246.92.38.23,Pinterest,109.0
32568,246.92.38.23,Facebook Messenger,102.1
32569,246.92.38.23,Facebook,150.4
32570,203.197.25.241,Twitch,87.9
32571,203.197.25.241,WhatsApp,272.1
32572,203.197.25.241,QQ,57.8
32573,203.197.25.241,LinkedIn,142.2
32574,203.197.25.241,TikTok,308.1
32575,205.85.180.153,Facebook Messenger,131.3
32576,205.85.180.153,WeChat,125.4
32577,205.85.180.153,Pinterest,100.4
32578,58.207.148.67,WhatsApp,297.8
32579,58.207.148.67,Facebook Messenger,132.7
32580,58.207.148.67,Facebook,155.4
32581,58.207.148.67,Instagram,462.1
32582,58.207.148.67,QQ,62.7
32583,28.137.206.36,Facebook,123.2
32584,28.137.206.36,Facebook Messenger,146.2
32585,28.137.206.36,Snapchat,237.3
32586,28.137.206.36,YouTube,407.1
32587,28.137.206.36,X,158.0
32588,28.137.206.36,WeChat,119.7
32589,239.234.85.122,Facebook Messenger,172.4
32590,239.234.85.122,X,198.8
32591,239.234.85.122,Instagram,219.2
32592,239.234.85.122,YouTube,558.5
32593,239.234.85.122,Twitch,33.9
32594,239.234.85.122,QQ,60.4
32595,119.233.99.197,Pinterest,149.0
32596,119.233.99.197,QQ,33.5
32597,119.233.99.197,Snapchat,301.1
32598,119.233.99.197,LinkedIn,137.0
32599,119.233.99.197,Facebook Messenger,183.7
32600,119.233.99.197,Facebook,123.7
32601,119.233.99.197,Twitch,92.5
32602,119.233.99.197,WeChat,107.9
32603,19.183.124.41,LinkedIn,26.1
32604,19.183.124.41,Facebook,140.6
32605,19.183.124.41,Pinterest,78.6
32606,19.183.124.41,Twitch,130.0
32607,19.183.124.41,X,146.4
32608,19.183.124.41,WeChat,80.1
32609,19.183.124.41,QQ,54.8
32610,105.244.20.52,QQ,42.9
32611,105.244.20.52,WhatsApp,405.5
32612,105.244.20.52,X,91.2
32613,243.238.208.81,YouTube,661.3
32614,243.238.208.81,Twitch,98.3
32615,243.238.208.81,Facebook Messenger,144.7
32616,243.238.208.81,Facebook,131.2
32617,243.238.208.81,QQ,41.4
32618,243.238.208.81,X,138.9
32619,243.238.208.81,Pinterest,52.2
32620,243.238.208.81,Instagram,250.0
32621,21.254.129.129,QQ,51.8
32622,21.254.129.129,YouTube,421.9
32623,21.254.129.129,Facebook,109.4
32624,21.254.129.129,Facebook Messenger,191.7
32625,21.254.129.129,LinkedIn,210.5
32626,208.173.135.171,LinkedIn,102.9
32627,208.173.135.171,WhatsApp,274.3
32628,208.173.135.171,Twitch,118.2
32629,208.173.135.171,Facebook Messenger,155.1
32630,194.219.82.176,Facebook,236.8
32631,194.219.82.176,WhatsApp,209.4
32632,194.219.82.176,TikTok,287.5
32633,194.219.82.176,YouTube,527.0
32634,194.219.82.176,Snapchat,223.2
32635,194.219.82.176,Pinterest,91.9
32636,194.219.82.176,QQ,32.8
32637,105.213.221.89,TikTok,268.9
32638,105.213.221.89,Pinterest,85.1
32639,105.213.221.89,YouTube,462.8
32640,114.54.234.81,TikTok,265.0
32641,114.54.234.81,LinkedIn,216.5
32642,114.54.234.81,Facebook Messenger,134.7
32643,114.54.234.81,YouTube,440.6
32644,114.54.234.81,WeChat,90.0
32645,209.230.83.100,Instagram,355.9
32646,209.230.83.100,LinkedIn,183.4
32647,209.230.83.100,Snapchat,375.7
32648,209.230.83.100,YouTube,311.3
32649,209.230.83.100,X,186.3
32650,209.230.83.100,Twitch,128.2
32651,212.51.200.88,Pinterest,129.6
32652,212.51.200.88,TikTok,214.8
32653,212.51.200.88,Instagram,152.0
32654,212.51.200.88,YouTube,510.8
32655,212.51.200.88,QQ,46.8
32656,212.51.200.88,X,135.3
32657,165.112.58.156,TikTok,420.6
32658,165.112.58.156,Pinterest,84.4
32659,165.112.58.156,X,188.7
32660,165.112.58.156,Facebook Messenger,146.7
32661,147.33.137.47,Snapchat,266.8
32662,243.129.52.215,Snapchat,122.5
32663,243.129.52.215,X,124.5
32664,75.10.150.242,X,165.2
32665,75.10.150.242,WeChat,113.3
32666,75.10.150.242,Facebook Messenger,65.9
32667,75.10.150.242,YouTube,578.5
32668,153.56.20.80,LinkedIn,190.8
32669,153.56.20.80,Facebook Messenger,87.3
32670,153.56.20.80,Snapchat,276.8
32671,153.56.20.80,WeChat,82.5
32672,108.222.194.137,Facebook Messenger,152.3
32673,108.222.194.137,Snapchat,337.7
32674,108.222.194.137,Twitch,86.7
32675,108.222.194.137,Pinterest,57.1
32676,108.222.194.137,WeChat,197.6
32677,108.222.194.137,YouTube,657.0
32678,33.244.155.96,Facebook,205.1
32679,126.223.178.33,Twitch,110.3
32680,240.2.40.193,Instagram,411.5
32681,240.2.40.193,TikTok,264.6
32682,240.2.40.193,YouTube,504.4
32683,240.2.40.193,X,86.4
32684,240.2.40.193,QQ,53.2
32685,240.2.40.193,Snapchat,256.6
32686,240.2.40.193,Facebook,219.1
32687,240.2.40.193,WeChat,131.1
32688,124.202.231.167,YouTube,508.3
32689,124.202.231.167,Facebook,127.6
32690,124.202.231.167,Facebook Messenger,145.6
32691,124.202.231.167,Snapchat,171.5
32692,10.178.89.163,Instagram,249.8
32693,10.178.89.163,TikTok,420.6
32694,10.178.89.163,X,182.3
32695,10.178.89.163,YouTube,361.4
32696,44.49.175.28,Instagram,182.7
32697,44.49.175.28,Facebook Messenger,123.1
32698,44.49.175.28,WhatsApp,348.2
32699,44.49.175.28,Snapchat,312.5
32700,44.49.175.28,WeChat,115.6
32701,227.79.77.59,Instagram,341.2
32702,227.79.77.59,QQ,62.2
32703,227.79.77.59,Facebook Messenger,122.2
32704,151.0.195.73,QQ,44.4
32705,151.0.195.73,LinkedIn,139.5
32706,151.0.195.73,Snapchat,301.6
32707,151.0.195.73,Pinterest,159.7
32708,151.0.195.73,TikTok,307.6
32709,199.37.186.189,Pinterest,117.3
32710,220.89.217.24,Snapchat,179.1
32711,49.215.118.96,TikTok,319.9
32712,49.215.118.96,WhatsApp,363.3
32713,49.215.118.96,QQ,46.6
32714,49.215.118.96,Snapchat,255.1
32715,14.116.167.12,Facebook,145.7
32716,14.116.167.12,TikTok,292.7
32717,14.116.167.12,LinkedIn,151.8
32718,14.116.167.12,Pinterest,95.2
32719,14.116.167.12,WeChat,104.2
32720,14.116.167.12,Instagram,248.4
32721,200.235.166.177,X,154.1
32722,200.235.166.177,LinkedIn,129.9
32723,200.235.166.177,Facebook Messenger,139.0
32724,200.235.166.177,WhatsApp,265.5
32725,188.243.158.70,TikTok,350.9
32726,188.243.158.70,Twitch,106.1
32727,188.243.158.70,Facebook Messenger,150.5
32728,188.243.158.70,Pinterest,121.9
32729,188.243.158.70,YouTube,597.1
32730,188.243.158.70,X,158.0
32731,188.243.158.70,Facebook,176.6
32732,188.243.158.70,Instagram,251.4
32733,152.142.114.138,Facebook Messenger,153.4
32734,152.142.114.138,X,142.3
32735,152.142.114.138,Twitch,57.6
32736,152.142.114.138,TikTok,376.1
32737,152.142.114.138,QQ,60.0
32738,152.142.114.138,Pinterest,119.5
32739,152.142.114.138,YouTube,737.0
32740,165.151.101.142,Pinterest,96.2
32741,165.151.101.142,WeChat,69.1
32742,165.151.101.142,Snapchat,251.6
32743,165.151.101.142,Facebook Messenger,150.4
32744,165.151.101.142,TikTok,370.0
32745,165.151.101.142,QQ,48.4
32746,158.2.115.205,Facebook,182.9
32747,158.2.115.205,X,132.9
32748,158.2.115.205,LinkedIn,198.9
32749,128.15.207.73,Facebook Messenger,164.3
32750,128.15.207.73,Twitch,74.8
32751,128.15.207.73,Facebook,147.5
32752,128.15.207.73,LinkedIn,149.7
32753,128.15.207.73,X,100.3
32754,128.15.207.73,TikTok,415.5
32755,128.15.207.73,Pinterest,58.0
32756,181.62.226.65,YouTube,380.8
32757,181.62.226.65,X,139.9
32758,181.62.226.65,WeChat,101.2
32759,181.62.226.65,LinkedIn,225.7
32760,79.11.175.75,YouTube,594.9
32761,79.11.175.75,Instagram,284.3
32762,79.11.175.75,QQ,45.6
32763,79.11.175.75,Facebook Messenger,213.2
32764,79.11.175.75,Snapchat,274.7
32765,79.11.175.75,WhatsApp,288.7
32766,79.11.175.75,Pinterest,98.4
32767,137.25.184.164,X,136.7
32768,137.25.184.164,TikTok,454.8
32769,137.25.184.164,Pinterest,132.0
32770,137.25.184.164,Twitch,118.4
32771,137.25.184.164,QQ,30.7
32772,137.25.184.164,Facebook,102.6
32773,137.25.184.164,Instagram,379.6
32774,60.220.151.118,WhatsApp,280.9
32775,60.220.151.118,QQ,67.2
32776,60.220.151.118,Facebook,118.6
32777,121.90.78.159,Facebook Messenger,198.9
32778,121.90.78.159,Snapchat,378.8
32779,121.90.78.159,Twitch,116.2
32780,121.90.78.159,Pinterest,77.8
32781,121.90.78.159,WeChat,106.4
32782,250.138.34.206,TikTok,223.0
32783,168.232.81.7,WeChat,87.7
32784,168.232.81.7,Facebook,85.2
32785,168.232.81.7,Instagram,314.6
32786,168.232.81.7,Snapchat,274.4
32787,25.112.86.244,Instagram,285.5
32788,25.112.86.244,WhatsApp,372.5
32789,25.112.86.244,QQ,28.6
32790,25.112.86.244,Facebook Messenger,172.0
32791,25.112.86.244,Pinterest,123.7
32792,25.112.86.244,WeChat,81.1
32793,248.137.244.111,Snapchat,262.4
32794,248.137.244.111,WhatsApp,301.7
32795,248.137.244.111,QQ,74.2
32796,0.100.222.9,WeChat,63.0
32797,181.211.122.244,Pinterest,114.1
32798,181.211.122.244,WhatsApp,219.6
32799,181.211.122.244,Snapchat,211.0
32800,181.211.122.244,YouTube,392.2
32801,181.211.122.244,TikTok,412.0
32802,181.211.122.244,Instagram,240.9
32803,218.109.96.159,WeChat,136.8
32804,218.109.96.159,TikTok,357.3
32805,218.109.96.159,WhatsApp,133.8
32806,218.109.96.159,X,175.3
32807,218.109.96.159,YouTube,673.8
32808,218.109.96.159,LinkedIn,140.7
32809,251.221.246.162,Facebook,160.2
32810,251.221.246.162,WeChat,78.0
32811,251.221.246.162,Snapchat,195.5
32812,251.221.246.162,Facebook Messenger,140.9
32813,251.221.246.162,X,151.7
32814,251.221.246.162,QQ,36.3
32815,251.221.246.162,LinkedIn,131.4
32816,251.221.246.162,Instagram,305.4
32817,231.185.123.104,LinkedIn,180.4
32818,231.185.123.104,Pinterest,115.8
32819,231.185.123.104,Facebook Messenger,150.5
32820,154.193.133.234,TikTok,378.2
32821,154.193.133.234,QQ,29.7
32822,154.193.133.234,YouTube,603.1
32823,154.193.133.234,WeChat,94.4
32824,154.193.133.234,Snapchat,197.1
32825,50.192.25.160,WhatsApp,321.3
32826,50.192.25.160,X,95.9
32827,50.192.25.160,Instagram,338.3
32828,50.192.25.160,Snapchat,281.5
32829,50.192.25.160,Facebook Messenger,142.4
32830,50.192.25.160,QQ,57.1
32831,50.192.25.160,Facebook,166.4
32832,143.165.49.20,WeChat,87.3
32833,86.220.101.116,WhatsApp,310.5
32834,86.251.100.245,X,116.3
32835,86.251.100.245,Instagram,214.3
32836,86.251.100.245,Twitch,98.0
32837,86.251.100.245,Facebook Messenger,188.7
32838,86.251.100.245,LinkedIn,144.4
32839,86.251.100.245,WhatsApp,235.5
32840,86.251.100.245,QQ,36.2
32841,32.91.189.177,Pinterest,119.1
32842,32.91.189.177,Snapchat,251.9
32843,32.91.189.177,Facebook,92.4
32844,32.91.189.177,QQ,50.5
32845,32.91.189.177,WhatsApp,330.9
32846,32.91.189.177,X,49.8
32847,32.91.189.177,Facebook Messenger,182.5
32848,213.68.16.113,Facebook,181.8
32849,213.68.16.113,Twitch,103.3
32850,213.68.16.113,YouTube,623.9
32851,213.68.16.113,LinkedIn,150.8
32852,213.68.16.113,Pinterest,97.0
32853,91.73.111.250,Snapchat,236.2
32854,91.73.111.250,Facebook,229.5
32855,91.73.111.250,WeChat,102.3
32856,91.73.111.250,WhatsApp,287.5
32857,91.73.111.250,YouTube,448.5
32858,91.73.111.250,LinkedIn,143.8
32859,91.73.111.250,TikTok,313.9
32860,91.73.111.250,QQ,83.2
32861,183.193.221.114,Instagram,299.7
32862,232.237.244.69,QQ,30.6
32863,232.237.244.69,Pinterest,96.6
32864,55.93.152.46,LinkedIn,117.1
32865,55.93.152.46,Twitch,130.5
32866,55.93.152.46,WeChat,89.9
32867,55.93.152.46,QQ,63.8
32868,55.93.152.46,Instagram,281.9
32869,89.26.38.124,WeChat,73.3
32870,89.26.38.124,Snapchat,273.6
32871,89.26.38.124,LinkedIn,190.0
32872,89.26.38.124,YouTube,610.2
32873,43.36.172.130,WhatsApp,402.5
32874,43.36.172.130,LinkedIn,167.3
32875,43.36.172.130,Facebook,146.0
32876,43.36.172.130,Facebook Messenger,124.5
32877,86.122.198.90,X,152.3
32878,86.122.198.90,Facebook,205.6
32879,86.122.198.90,Twitch,100.4
32880,86.122.198.90,Facebook Messenger,123.2
32881,70.251.213.255,WhatsApp,266.1
32882,70.251.213.255,Snapchat,334.4
32883,70.251.213.255,X,83.9
32884,70.251.213.255,Instagram,296.2
32885,70.251.213.255,WeChat,112.2
32886,34.69.98.111,TikTok,217.9
32887,34.69.98.111,YouTube,497.8
32888,34.69.98.111,Facebook,104.5
32889,34.69.98.111,Facebook Messenger,221.3
32890,11.92.137.93,YouTube,454.6
32891,192.253.36.72,WeChat,111.2
32892,11.242.26.17,Facebook,176.3
32893,11.242.26.17,WhatsApp,317.5
32894,11.242.26.17,WeChat,96.0
32895,11.242.26.17,QQ,90.5
32896,10.122.123.160,TikTok,260.5
32897,10.122.123.160,QQ,51.6
32898,10.122.123.160,Facebook,176.6
32899,10.122.123.160,Instagram,293.3
32900,253.42.209.235,YouTube,312.5
32901,253.42.209.235,QQ,44.5
32902,23.91.238.241,LinkedIn,173.3
32903,23.91.238.241,Twitch,89.5
32904,23.91.238.241,QQ,45.4
32905,23.91.238.241,TikTok,433.7
32906,23.91.238.241,Facebook,140.3
32907,23.91.238.241,Pinterest,94.8
32908,23.91.238.241,WeChat,116.5
32909,113.56.104.216,YouTube,384.4
32910,113.56.104.216,WhatsApp,293.5
32911,113.56.104.216,LinkedIn,105.0
32912,113.56.104.216,X,117.2
32913,113.56.104.216,Snapchat,149.1
32914,113.56.104.216,Twitch,72.8
32915,113.56.104.216,Instagram,288.4
32916,113.56.104.216,QQ,19.9
